	14251X1	14251X3	14251X4	14251X7	14251X9	14251X10	14251X13	14251X15	14251X16	14251X19	14251X21	14251X22
YDR089W	91.87595923	70.69533837	66.60093129	75.83496348	82.31015419	61.19258784	78.75973944	98.73255939	51.08223856	60.71050082	122.6716389	51.21840278
YDR090C	156.6284544	115.5128075	147.2832023	153.9003671	127.2958948	147.1672206	139.1422063	139.4624057	142.2664214	123.4060861	153.5481739	143.5697313
YDR091C	223.564218	236.8878241	229.6419208	222.4444296	237.3173666	220.0115375	217.3655891	250.9262426	219.7941092	202.3327611	258.0522188	198.7113273
YDR092W	292.4306234	318.4224019	287.8878966	277.0062708	290.1038463	295.2937462	276.9294064	330.3238	344.9629616	293.6004004	313.745436	370.630116
YDR093W	87.76170648	88.64478837	91.37916536	84.97133353	95.46779564	92.42292548	101.9428101	77.6938084	48.43828286	88.30771876	88.87941918	38.98901836
YDR096W	164.6761682	134.6426859	155.8918857	163.433494	141.7239569	140.3101073	171.1608717	105.9170434	119.3802774	150.2801406	101.6536691	105.687152
YDR097C	102.4140387	90.061207	102.0269586	102.6654725	104.8941257	109.922097	100.958111	87.82993991	56.17994122	82.9769143	88.53557441	48.86981544
YDR098C	277.0509906	291.501915	277.8038846	277.2142334	281.216184	290.3260356	276.7234088	299.2157711	298.8076555	278.0161506	297.3379494	306.7866346
YDR099W	202.2183533	209.6435955	195.3994265	199.4646331	175.0139968	197.1299028	183.8812098	221.1318189	238.2088633	200.0123014	209.0993846	252.831517
YDR100W	215.7143104	234.5260031	215.7870174	217.7157367	216.350636	203.721118	231.9036772	220.9220983	280.71361	236.225055	227.818758	245.4791917
YDR101C	229.6519358	207.0574764	255.5357908	218.3000477	246.8293636	247.3418774	221.8893636	241.7077125	214.2825301	195.4975996	260.3014455	205.3253849
YDR103W	95.45923919	85.66905387	105.6649391	92.57756194	99.82769527	94.30741206	96.39863942	80.3770628	74.10665787	79.88851666	83.37486908	61.39420032
YDR104C	77.1705235	61.71594771	87.84196905	86.0700523	67.0578321	89.92218736	78.73272993	57.28224243	72.54381212	70.88371849	61.90073884	70.63821538
YDR105C	179.0721659	162.7412583	146.4540887	162.9681682	163.1189128	161.6960348	168.1011446	162.5995173	164.5339126	141.2009507	191.8607084	157.8504278
YDR106W	51.91905977	50.97056366	46.11432904	53.56534515	73.98252495	53.06456762	64.48165802	63.54958415	67.22743097	52.54863051	62.85597763	51.80935322
YDR107C	146.2122087	101.5175508	137.0350097	139.7033751	109.8109404	127.2016971	125.3639737	119.7395196	82.94466895	100.801353	137.1073046	88.13588657
YDR108W	117.7204847	113.9052923	104.4862437	110.0741047	115.3398403	103.4657282	125.796806	123.8522339	103.524041	101.3220211	129.1057622	94.54239056
YDR109C	85.48119526	77.18804543	94.26593352	78.73262925	95.19992132	101.9632065	96.03751704	76.8047489	62.55217806	77.79155908	74.3918364	70.75214798
YDR110W	133.9823349	129.6440039	127.7203045	121.0067298	152.7899972	133.9909235	143.6906083	138.214526	124.8028616	138.9082618	142.1313081	122.4775509
YDR111C	122.5649491	125.534752	136.6376249	130.109006	137.5109975	133.7065458	114.5975045	120.8389856	130.6230659	99.71373508	135.0268891	128.815052
YDR113C	164.3661969	85.69819608	181.1375647	146.6834016	102.4763484	164.0398956	126.2496885	114.09301	72.90295074	111.002469	126.0388768	85.08479718
YDR115W	195.8528252	208.9140085	207.3071242	209.8236786	202.392947	218.0175566	208.9166797	198.6785144	258.8740535	241.3788189	195.4025101	255.4096218
YDR116C	282.0896167	228.9125759	279.3990288	282.9606431	215.2103009	279.3598247	272.1373111	236.0434417	306.3342967	282.9014388	235.6786714	303.8665953
YDR117C	198.1731969	191.0368063	204.5600033	214.6217755	196.1373379	205.5241706	194.2623038	194.2531119	197.6751346	187.3940442	206.9953516	203.6252862
YDR118W	94.48314424	98.08513721	82.57532441	90.50017574	109.6028614	79.76962514	93.7269962	91.9866122	82.31257015	91.44085407	109.1240858	69.21405781
YDR119W	177.620862	182.7408497	161.2787258	173.2660782	196.6047758	168.5465624	183.6011355	185.8578861	161.3579049	166.8833289	201.398349	160.3685196
YDR119W-A	210.1113413	130.092549	186.7204681	214.9121974	117.8665693	182.2910035	210.9635878	102.6242855	268.5398055	294.6609798	108.2243413	295.395711
YDR120C	190.2052088	174.5583426	216.9969226	182.6187523	214.1635977	211.4820207	178.7101921	192.2128586	135.222573	154.9648855	183.4319254	128.0715337
YDR121W	243.7371147	265.9474558	236.572058	236.5002244	263.5627451	246.0332825	224.2464803	269.7774779	294.1505462	260.54234	256.3265273	330.2087341
YDR122W	109.9992194	126.6384904	97.84762373	115.9231121	127.212817	101.2570338	141.3858759	88.11632687	78.20909657	130.8450518	106.9548981	75.46466656
YDR123C	125.3505161	102.8922676	149.1583357	111.1347759	119.2478181	145.6044426	99.81703089	134.1112822	113.5699594	86.54589305	118.2752967	108.5074552
YDR124W	95.87785817	82.92077923	106.8863727	95.83638976	97.93466161	97.64032707	88.68474725	90.6552447	74.9873755	66.37121942	106.5006389	85.75790578
YDR125C	81.32651865	69.12531135	72.27760131	93.9242284	74.61581135	77.10681505	85.51477645	65.22796453	83.98032885	91.19155666	68.02234595	79.98807481
YDR126W	152.2274736	145.8987779	143.5520073	136.7023678	164.4557199	142.0073	137.4747704	164.9048716	158.6239632	133.009603	193.4012326	143.1047412
YDR127W	147.0779389	151.1694249	148.8148678	154.1045194	172.2268886	139.8951123	174.5195319	135.6904115	106.4180694	157.6542174	146.9952894	89.41094681
YDR128W	95.75162004	98.23669847	105.4156676	95.13346673	112.6703011	105.8925096	101.4843238	84.5872899	80.67102593	87.28324032	89.82101572	71.59561679
YDR129C	288.0241634	307.8967518	288.7209353	302.4458272	301.48414	272.6326082	305.1358662	279.8218911	279.3122496	293.7874373	302.2818886	249.6874771
YDR130C	150.8723329	154.7680045	165.1523094	162.1967	168.1722334	178.9742797	153.4395825	147.7587993	158.6239632	160.7851378	163.7990031	180.5177454
YDR131C	147.4976477	125.9668814	133.7991804	147.6124597	142.4441274	134.9377644	155.9890206	136.2187826	149.8577888	134.4902164	133.5949944	126.3234149
YDR132C	218.3995692	166.2902579	206.6123654	234.9100257	182.0906226	213.6399575	214.4124245	182.0295647	227.0943437	194.3419173	173.3514432	206.7791553
YDR135C	168.3846842	164.0806925	149.9653623	168.2787399	172.9411269	137.5267328	171.4497729	153.3335027	111.8205434	153.9031283	165.1616454	98.87722544
YDR137W	195.2511529	180.7849363	164.9394905	202.6788306	192.8628972	169.3313566	204.244571	163.282749	180.9654526	192.2975955	177.4067668	168.1626748
YDR138W	90.06666713	97.17223233	80.6611279	85.29368169	108.098923	82.28909787	93.34487637	105.3194688	72.4062883	72.85535805	112.1650402	63.8307422
YDR139C	236.9040627	265.4656752	244.3524101	230.5287086	263.332022	241.210198	276.0408467	256.4667929	309.5116506	292.2115432	265.2854235	314.6375067
YDR140W	235.8242677	207.7153382	234.2010771	226.6184335	214.5776004	260.2847913	214.2091814	217.3461392	240.538219	206.1433899	239.9190218	265.4473206
YDR141C	108.3732181	115.3746343	110.5675611	111.1306998	120.7615376	99.22851184	114.0930561	99.4396358	80.40490083	94.63977398	112.2184166	67.13243201
YDR142C	229.6276121	148.3860176	205.5941792	215.3667707	152.0307922	221.7122748	201.3835988	159.4703748	224.6912769	182.3256955	164.1789903	214.9504901
YDR143C	94.68133935	114.5437934	101.805235	81.17131566	140.4074177	99.04404959	116.9151598	82.64590954	75.41739774	97.09724564	83.78489931	74.42073217
YDR144C	167.3993136	185.6976726	151.1735425	136.8209785	195.6257642	146.1505213	144.8095738	210.8758768	90.17632975	122.2297398	223.4028572	89.26416186
YDR145W	273.1104817	258.7030111	257.7426175	275.0959476	250.0480245	272.867497	249.5824329	275.1150843	279.8594206	249.7675447	277.3405888	290.5128166
YDR146C	181.9520894	173.440622	149.9093127	180.4088794	173.1882494	137.3395643	176.82599	159.27443	92.73287519	153.2016814	156.8273898	88.71767548
YDR147W	99.10064332	115.5642838	98.98726651	92.35188267	129.6917447	114.0796397	101.9243687	132.8810713	90.75358308	90.13970283	136.0154727	88.75685061
YDR148C	329.2392317	209.3843881	329.7630182	322.6818489	193.4889256	314.7100395	306.9655036	189.892081	319.0263452	317.4158892	202.9018891	303.8068378
YDR150W	112.4564858	82.94388735	121.2764518	120.6553693	87.08974607	111.1398464	113.2505391	75.04054495	106.7903324	109.1130711	82.28366351	90.8731623
YDR151C	201.3427393	186.9176544	176.4340461	203.1526584	195.4103648	185.7259867	192.6773353	199.0289174	207.1542931	168.6160953	217.3484553	187.8089054
YDR152W	312.1824758	358.6335136	325.8688424	324.6916711	319.8358468	341.3488399	308.2412421	391.1717897	360.2909057	367.5508011	354.0109479	419.6102255
YDR153C	224.8712289	175.6409231	242.1852047	222.8855983	198.0627151	246.4123785	203.6118264	199.7356962	187.5031723	192.117079	207.0249859	215.1141456
YDR155C	158.2656856	225.6946668	165.8227269	151.3512927	157.8570124	159.9939713	150.688277	260.4638639	184.1415809	205.598037	177.3314509	254.9619885
YDR156W	154.9788199	157.1196934	187.6935336	138.9800746	167.7217469	169.8349932	144.1939674	137.9632268	189.8766302	148.2547322	154.888433	211.8369648
YDR158W	332.1657282	341.7831783	327.1404235	328.5456975	311.3456546	318.9174624	289.7763998	391.0167175	315.2668576	313.1606044	372.9012085	328.6579475
YDR159W	121.9017188	102.6155442	111.6622757	118.8793596	111.7276854	110.1424219	116.0299733	111.805679	85.70066633	94.88887693	123.0019622	83.08433527
YDR160W	117.3488983	110.3968557	111.6358467	123.5320672	116.6576814	123.5680662	130.4007408	104.1074337	108.9460635	121.6500499	121.323599	105.4690405
YDR161W	241.3675739	246.7603142	259.4841479	255.5712617	274.1290664	255.1857423	233.1254192	273.3416625	252.8071704	221.8181539	276.9025864	238.2042249
YDR162C	224.1901185	214.4364912	218.1754646	230.4948338	212.7864142	219.1436134	207.0837977	220.0470574	214.6260668	212.6265074	217.16808	212.4155567
YDR163W	235.6182059	276.1357996	249.3473891	253.8712312	260.7678062	255.4921892	250.526407	269.4171931	298.5231117	300.7887178	246.6611788	297.9580781
YDR164C	126.5283062	129.9430988	136.5542585	122.9049838	133.1272576	124.4859561	138.3140838	115.460148	107.0955168	123.3738896	110.9984269	93.83382334
YDR165W	236.3114186	247.7881688	235.0621104	236.213944	269.8745244	215.5049073	237.6129394	278.9863902	255.1048372	226.020093	279.5801295	223.1875768
YDR166C	161.0564207	140.7408721	151.899985	161.9404874	145.4160414	152.5303773	156.8877163	144.282661	153.6883783	131.896657	156.775729	132.8761859
YDR167W	275.0747437	317.9063417	297.6229117	294.7782166	317.9941816	296.0739501	300.8184492	299.3208328	356.8098342	344.3742504	290.5541051	359.7689047
YDR168W	266.0706432	319.2565032	247.3270765	270.3521305	306.4629516	249.7842371	288.9176371	286.9166868	293.4595798	315.3857025	286.5713987	269.2044259
YDR169C	117.5368498	129.1320973	125.5078922	108.73731	132.7949163	118.5078627	130.3184618	91.07189632	89.57789902	102.8374098	89.88960994	83.20679152
YDR170C	111.5908662	124.4949355	117.1171094	124.4627661	127.997658	105.9980934	124.2488552	104.3963001	75.03351212	103.9984519	111.2274294	64.07741704
YDR171W	344.3591537	397.5086965	337.1933943	358.0043403	338.1559749	309.2660129	341.7875485	395.7107957	380.947453	362.3195365	362.3387359	385.6833662
YDR172W	285.6472367	292.8209281	292.9509495	277.2777592	299.3027829	297.9111075	281.8093241	296.1946957	246.5475013	277.7498761	297.1815429	233.7789505
YDR173C	161.6392043	143.4020299	138.6759117	144.813106	153.0516239	133.8987727	160.0369135	149.7828925	158.5079704	134.4350887	150.5388263	162.1315601
YDR174W	296.8753466	292.5642178	321.1519483	283.9243139	279.6833847	313.8143563	285.8934045	291.5857974	317.8985344	307.1553764	288.3625088	324.9541358
YDR175C	244.8287558	204.4356736	264.6037	259.7784545	216.9514723	257.4164073	264.3063328	206.2571636	278.2975582	284.0146229	212.6426817	281.0651942
YDR176W	233.4996475	205.0409822	206.6087285	235.2883666	205.5136988	221.1042638	224.6856314	208.9258846	192.0941675	218.0695012	214.2596405	192.7384165
YDR177W	310.5256399	367.418074	319.9334456	327.0964729	352.7735402	349.8170036	330.0057618	346.6730325	413.8245809	379.8561219	345.3040126	431.4558557
YDR178W	358.6417544	277.5698381	364.9176027	355.0891621	257.8331202	363.4898496	356.196391	265.8901943	431.6528726	408.9067281	284.4692024	451.3333353
YDR179C	155.1346558	169.9707686	167.3561863	165.1383537	165.7183816	134.2971764	191.8506474	168.409084	176.731325	196.7057553	166.6327208	163.2741877
YDR179W-A	99.70810869	115.5327844	88.18182913	90.09450508	138.4701737	84.61748911	114.8683581	135.9252657	90.27387586	94.28207275	139.6479388	76.89475541
YDR180W	75.16701069	66.76582237	71.43208693	73.14418211	72.55545721	64.877135	74.36152716	65.3547028	51.36835121	64.79809493	70.37048126	46.62086796
YDR181C	202.8414505	187.8970873	199.5800483	221.054766	195.3667951	208.5083604	220.9136058	171.7373267	228.0043655	239.8035183	181.6923463	219.2627276
YDR182W	233.7158674	203.4778452	218.7542784	210.5015625	199.7449719	226.0192756	212.3738231	209.5467057	171.1668354	193.6219498	215.6924869	179.3188056
YDR182W-A	120.5986665	118.3954801	127.9782601	112.2509071	124.0295271	91.57769238	154.4308616	120.0027296	134.3284082	136.2312889	151.7646327	143.8566692
YDR183W	212.0749987	222.9219128	206.2939394	209.8420283	240.1393654	220.9183012	230.6359971	204.8748936	246.2869743	247.9809604	228.5128757	252.8299895
YDR184C	164.8754536	182.7060684	173.7024289	171.866964	196.5106484	175.8185619	171.6217295	198.6927199	190.2358562	161.5675472	191.4277506	171.1644943
YDR185C	199.7743127	228.5547528	186.4826076	225.0120456	261.2708952	200.1626705	213.1145891	230.0540134	207.389957	207.0715591	264.5858879	194.6136449
YDR186C	238.9781107	163.0638544	251.5826729	230.7144204	167.9183589	249.4045669	215.2026683	186.0640055	230.6332477	185.6007405	201.5731156	212.5164029
YDR188W	217.7942004	231.609013	233.2512616	228.9918505	247.5197954	231.8921605	231.3202718	223.9075321	199.0244643	214.8670162	245.667806	187.3393831
YDR189W	200.8093522	181.2817168	199.5552068	191.5359344	181.4736212	190.7374146	167.3766458	183.676315	144.7297556	155.6151275	193.5406235	138.1708143
YDR190C	280.9202139	299.3229602	283.8948788	284.531311	298.9822445	290.4717542	273.8027979	305.7054015	302.9587121	287.1521638	301.2948804	285.59538
YDR191W	79.21694716	92.60444563	72.5311512	79.31302419	94.65654277	85.0005861	82.71570809	86.9047499	68.09548189	71.77802671	109.5282491	73.48067781
YDR192C	124.4327281	93.32682163	131.2769802	119.5799535	101.7422409	142.3121877	108.8826841	91.89268658	83.06279405	86.68011056	97.499135	100.0203148
YDR194C	299.8359212	287.2028963	273.9151084	286.8756842	292.5985886	274.6593035	299.0501385	286.7587692	302.7747047	314.3050451	282.1930828	274.7746054
YDR195W	166.5526857	131.264554	159.8422351	162.9191031	142.2939887	160.4202272	147.2464694	141.1590963	143.4806884	134.6764753	154.9269146	144.1457987
YDR196C	283.0222807	319.3933895	274.350918	310.5065771	288.220197	290.0757767	295.561841	304.351613	354.5545874	361.0570892	298.5153835	351.1872817
YDR197W	196.8920302	165.2812829	185.1830773	201.9069635	160.569244	183.0756133	182.4920792	149.7267847	209.8831434	188.8755446	174.0875829	200.4675455
YDR198C	149.3973498	122.223373	155.6287068	146.7045424	136.8094107	153.5261299	144.6607459	126.4239807	134.6961564	132.0435669	145.6651203	136.6624509
YDR200C	109.5203425	88.31009629	94.75742257	101.5484925	96.98438236	90.31730254	95.78166145	99.21106096	63.5083298	76.02093571	103.2949341	56.55294968
YDR201W	206.708284	215.7566807	181.4301232	202.641038	214.9597202	196.3281366	227.075494	192.1658513	203.5826674	232.2586888	185.484621	198.0954068
YDR202C	222.5594009	211.7558341	201.2068465	226.1106098	230.4033945	204.0154808	229.0842406	200.3059132	267.7138658	238.1737493	202.9267651	257.3164239
YDR204W	180.9255002	159.2615393	218.432425	190.1593164	162.9938047	202.9621484	187.7198918	161.7979836	200.3928743	183.007207	150.6332563	200.865972
YDR205W	137.9744688	94.02638265	134.6189037	122.7269347	109.2285937	127.7634067	119.3964135	110.8951016	97.17374208	102.8618695	132.0553357	107.9935654
YDR206W	145.2747627	133.268593	144.5562198	139.3788588	146.7833675	133.4417803	148.1337763	142.0549907	120.1102551	126.5512412	156.4423846	111.3060675
YDR207C	100.5727756	103.5191308	113.0079942	100.9008618	121.6751829	97.06625129	111.9398629	77.68220501	49.44542451	91.65823819	86.85622083	48.22787119
YDR208W	166.5093456	128.3939574	165.2444578	153.9580126	139.3153167	145.1676783	153.2396256	120.8418119	123.0430763	135.7329478	117.9914657	105.4585565
YDR211W	215.1344498	225.7386967	217.5476787	215.6477988	251.4690732	225.3272969	226.1957915	229.8474089	210.1651781	205.9496544	232.7001554	186.3271176
YDR212W	247.6490196	264.2412543	246.1338765	240.4188154	272.6304993	230.0420257	258.2520442	248.569811	235.7442196	245.9418997	264.4551637	214.8645099
YDR213W	107.208248	89.94682521	103.0071398	103.8175488	101.3520176	100.2541873	112.9025626	92.03798383	61.25243002	90.89732762	92.88146855	60.9657504
YDR214W	343.7569422	282.0070741	377.2620495	304.7068978	273.2476595	349.9618304	310.8045632	273.5042542	275.9703693	276.7912172	268.9919579	247.3844389
YDR216W	188.7694935	110.2367371	182.2365288	185.0579551	118.3751629	158.4891048	177.2518947	92.9928801	106.2571744	157.7681771	102.6753489	81.19772154
YDR217C	82.40405035	97.99172967	90.56667396	74.10781354	106.2087923	82.90369056	86.90189938	99.11877497	61.12291045	71.71101297	105.2458324	55.31620525
YDR218C	24.38685093	23.11577051	48.1704849	19.63909524	28.54001834	41.12356752	18.98819714	23.93979903	53.5953658	24.76153616	24.79884884	48.31924791
YDR219C	162.3587637	131.8694598	144.5577817	171.4800724	149.5511309	140.2061102	177.2396594	117.9727857	129.3611106	166.4909577	136.9523729	114.825165
YDR221W	157.3701783	153.8186011	161.81051	154.0293902	173.1882494	166.4583033	165.5488223	164.6605219	149.5784148	145.0441893	162.8495616	127.4870618
YDR222W	171.8553215	271.057596	162.5514255	173.8462142	311.5362146	140.2269556	175.7632603	322.5786479	155.291192	153.0870247	312.2895839	148.9861922
YDR223W	102.871638	79.36926521	132.6855763	101.1118438	81.28072524	130.079875	93.10744391	94.30730679	158.9959193	78.99302644	106.6980617	162.0360113
YDR224C	367.2717231	464.4106689	354.9239503	350.8002313	368.1465312	347.9621107	353.9203481	462.9311845	444.1671045	488.104637	389.1256781	529.1808977
YDR225W	318.7775727	411.4023217	315.1361139	310.1989106	323.653933	306.7533609	316.1595232	404.1257896	392.2573311	461.0681519	341.9418507	494.6272912
YDR226W	368.3138621	415.6710877	347.8048634	356.5950534	357.1466184	357.0803196	343.358432	475.4579694	413.0871576	402.6076078	411.0689841	445.4052794
YDR227W	112.2750949	82.84730047	125.4378196	106.2912371	91.54876061	112.0522053	97.91169794	89.04640772	63.91475638	79.09603523	92.83633011	58.49785578
YDR228C	158.8788188	147.473335	141.5606839	143.8046908	169.2443046	151.5401594	136.3149336	168.3083608	112.9727513	119.5470926	189.7898405	104.8018527
YDR229W	225.4531268	172.1101732	198.0314925	220.424034	176.6431164	202.646959	207.3727182	170.7096433	176.4236689	207.571557	194.5874212	193.283938
